Ruee Calculado,Rule Calculado,MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,TURNO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,EDUCADOR SOCIAL,EDUCADOR SOCIAL,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,EDUCADOR SOCIAL,EDUCADOR SOCIAL,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FRANCES,INTERMEDIO/VESPERTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,FRANCES,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,FRANCES,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1402007,5020095,,GRADO,PROFESORADO,ITALIANO,
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1402007,5020095,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,
1402007,5020095,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,INTERMEDIO/VESPERTINO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,PORTUGUES,NOCTURNO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1402007,5020095,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1402007,5020095,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1402007,5020095,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1403008,5030330,,CERTIFICACION,CERTIFICACION,CERTIFICACIÓN DE LENGUAS EXTRANJERAS,
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,DERECHO,NOCTURNO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1403008,5030330,PRESENCIAL,,EDUCADOR SOCIAL,EDUCADOR SOCIAL,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,,EDUCADOR SOCIAL,EDUCADOR SOCIAL,MATUTINO
1403008,5030330,PRESENCIAL,,EDUCADOR SOCIAL,EDUCADOR SOCIAL,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL POR COMPLEMENTO,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1403008,5030330,,GRADO,PROFESORADO,FRANCES,
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,ITALIANO,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,UNICO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1403008,5030330,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1403008,5030330,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1403008,5030330,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1403008,5030330,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1403008,5030330,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,DERECHO,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1405009,5050163,,GRADO,PROFESORADO,FRANCES,
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1405009,5050163,,GRADO,PROFESORADO,ITALIANO,
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,MATUTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1405009,5050163,,GRADO,PROFESORADO,PORTUGUES,
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,INTERMEDIO/VESPERTINO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1405009,5050163,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1405009,5050163,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1405009,5050163,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,UNICO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,NOCTURNO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,COMUNICACION VISUAL,UNICO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,DERECHO,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,DERECHO,MATUTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,DERECHO,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,DERECHO,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,EDUCACION MUSICAL,NOCTURNO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL,UNICO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,ESPAÑOL POR COMPLEMENTO,UNICO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,FILOSOFIA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFIA,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,FISICA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,FISICA,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,FISICA,UNICO
1406010,5060101,,GRADO,PROFESORADO,FRANCES,
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,MATUTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,HISTORIA,UNICO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,HISTORIA,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,HISTORIA,NOCTURNO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,INGLES (CFE),UNICO
1406010,5060101,,GRADO,PROFESORADO,ITALIANO,
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,LITERATURA,INTERMEDIO/VESPERTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,LITERATURA,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,LITERATURA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACION PRIMARIA,NOCTURNO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,MATEMATICA,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMATICA,UNICO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUES,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,QUIMICA,NOCTURNO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,QUIMICA,UNICO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1406010,5060101,SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1406010,5060101,SEMIPRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,UNICO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,INTERMEDIO/VESPERTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,MATUTINO
1406010,5060101,PRESENCIAL,GRADO,PROFESORADO,SOCIOLOGIA,NOCTURNO
1406010,5060101,,INTERMEDIO,TECNICATURA,ASISTENTE TECNICO EN PRIMERA INFANCIA,
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,ASTRONOMIA,NOCTURNO
1408011,5080122,,CERTIFICACION,CERTIFICACION,CERTIFICACIÓN DE LENGUAS EXTRANJERAS,
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,INTERMEDIO/VESPERTINO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,MATUTINO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,NOCTURNO
1408011,5080122,SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLOGICAS,UNICO
1408011,5080122,PRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRAFICAS,MATUTINO
