MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,turno,PLAN,DescTForm,DescCarre,Mail,Enlace,RUEE
SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FILOSOFÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FÍSICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FRANCÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FRANCÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,FRANCÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,HISTORIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,INGLÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,ITALIANO,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifddelacosta@yahoo.com.ar,http://ifdlacosta.cfe.edu.uy/,1403049
