Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Profesores especiales,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1114026,2140020,DON CARLOS CHICO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,4,,,,,,,,,,,,1114027,2140021,BENJAMÍN SIERRA Y SIERRA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1114028,2140022,RPCA. FEDERATIVA DEL BRASIL
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1114029,2140023,JOSE IGNACIO URIARTE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1114031,2140024,CLEMENTE LUCRECIO FUNES MOLINA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1114032,2140025,JOSE H. FIGUEIRA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1114033,2140026,SIXTO SILVINO CORREA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114035,2140028,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1114037,2140029,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1114038,2140030,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1114040,2140031,NO TIENE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1114041,2140032,DR.HÉCTOR LUCIAN CANZANI
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,4,,,,,,,,,,,,1114042,2140033,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,5 AÑOS,6,,,,,,,,,,,,1114043,2140034,GRAL. FRUCTUOSO RIVERA
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1114044,2140035,FELICIA BANAT
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1114045,2140036,JUANA DE IBARBOUROU
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1114047,2140038,TREINTA Y TRES ORIENTALES
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1114049,2140039,SGTO. FRANCISCO DE LOS SANTOS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114050,2140040,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1114051,2140041,LA CENTINELA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1114052,2140042,NO TIENE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,5,,,,,,,,,,,,1114053,2140043,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114055,2140045,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1114056,2140046,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114057,2140047,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114058,2140049,LA PANTANOSAL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1114059,2140050,
ESCUELAS COMUNES,MATUTINO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1114061,2140051,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1114063,2140052,NO TIENE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1114065,2140053,AGOSTO ALVAREZ
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1114070,2140054,GRAL. LEONARDO OLIVERA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114072,2140055,PEREGRINA BALBOA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1114074,2140056,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114075,2140057,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1114080,2140058,DR: VÍCTOR HUGO BRIOZZO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,4,,,,,,,,,,,,1114081,2140059,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114082,2140060,DEL CANELON
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114083,2140061,ESCUELA N°83
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114085,2140062,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,4,,,,,,,,,,,,1114086,2140063,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1114088,2140064,CONSTANCIO C.VIGIL
ESCUELAS COMUNES,MATUTINO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1114090,2140065,REPUBLICA ITALIANA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,2,,,,,,,,,,,,1114091,2140066,ESTERO DE PELOTAS
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1114093,2140067,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1114094,2140068,COL.CNEL. LEONARDO OLIVERA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114095,2140069,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114096,2140070,
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1114097,2140071,MARÍA NILA LARROSA MARTÍNEZ
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114098,2140072,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1114099,2140073,IRMA AYZAGUER DE BONINO
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1114100,2140074,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114101,2140075,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114103,2140077,JARDIN DE INFANTES
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114104,2140078,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1114105,2140079,ISAAC FERREIRA CORREA
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114106,2140080,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1114107,2140081,ESCUELA Nº 107
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114108,2140082,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1114109,2140083,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1114110,2140084,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1115001,2150130,ARTIGAS
ESCUELAS COMUNES,VESPERTINO,SÍ,DE PRÁCTICA,5 AÑOS,6,,,,,,,,,,,,1115002,2150002,ETELVINA MIGLIARO
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1115003,2150003,JOSE PEDRO VARELA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115004,2150004,JUAN ZORRILLA DE SAN MARTIN
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,5 AÑOS,6,,,,,,,,,,,,1115005,2150005,JOAQUIN SANT'ANNA
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,4 AÑOS,6,,,,,,,,,,,,1115006,2150006,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115007,2150007,
ESCUELAS COMUNES,VESPERTINO,SÍ,APRENDER,3 AÑOS,6,,,,,,,,,,,,1115008,2150008,JOSE BATLLE Y ORDOÑEZ
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,5 AÑOS,6,,,,,,,,,,,,1115009,2150009,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1115010,2150010,ITALIA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,3 AÑOS,6,,,,,,,,,,,,1115011,2150011,VICTOR LIMA
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1115012,2150012,FELICIANO VIERA
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115013,2150013,DOCTOR OSCAR GUGLIELMONE
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1115014,2150014,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115015,2150015,PEDRO AMBROSONI
ESCUELAS COMUNES,VESPERTINO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1115016,2150016,REPUBLICA DE ARMENIA
ESCUELAS COMUNES,MATUTINO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1115017,2150017,
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1115018,2150018,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115019,2150019,GRAL. JUAN A. LAVALLEJA
ESCUELAS COMUNES,RURAL,SÍ,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115020,2150020,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115021,2150021,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115022,2150022,
ESCUELAS COMUNES,EXTENDIDO,NO,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1115023,2150023,ARQ. PEDRO OSCAR AMBROSONI APA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115024,2150024,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115025,2150025,MELCHORA CUENCA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115026,2150026,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115027,2150027,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1115029,2150028,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115030,2150029,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115031,2150030,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115032,2150031,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115033,2150032,PUEBLO BIASSINI
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115034,2150033,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115035,2150034,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1115036,2150035,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115038,2150037,IRINEO LEGUISAMO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115040,2150038,CARMELO DE ARZADUN
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115043,2150040,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115044,2150041,
ESCUELAS COMUNES,RURAL,NO,TIEMPO EXTENDIDO,3 AÑOS,6,,,,,,,,,,,,1115045,2150042,DIONISIO DIAZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,2,,,,,,,,,,,,1115047,2150043,JUANA DE IBARBOUROU
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115048,2150044,MARÍA INÉS FORTEZA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115049,2150045,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1115050,2150046,BERNARDINO CORREA PAIVA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115052,2150047,AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115054,2150048,PUNTAS DE VALENTIN
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115056,2150049,LUIS MARIO ROASCIO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115057,2150050,CNEL. SANTIAGO ARTIGAS
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115058,2150051,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1115059,2150052,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115060,2150053,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,4,,,,,,,,,,,,1115061,2150054,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115062,2150055,NO TIENE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115063,2150056,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115064,2150057,ESPAÑA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1115066,2150058,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115067,2150059,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1115068,2150060,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115069,2150061,PASCUAL HARRIAGUE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115070,2150062,SIN NOMBRE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115071,2150063,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115072,2150064,
ESCUELAS COMUNES,RURAL,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1115073,2150065,CARUMBÉ
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1115074,2150066,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1115075,2150067,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115078,2150069,HORACIO QUIROGA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115080,2150070,EVARISTO ALVAREZ
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1115081,2150071,ENRIQUE AMORIN
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1115083,2150072,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1115084,2150073,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115085,2150074,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115086,2150075,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1115088,2150076,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115089,2150077,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1115091,2150078,PORTUGAL
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1115092,2150079,MARTIN ELIZAINCIN
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,4,,,,,,,,,,,,1115093,2150080,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1115095,2150081,CLEMENTE ESTABLE
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1115097,2150082,MAESTRA MARÍA DOMINGA RAVAGNI DE A
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,3 AÑOS,6,,,,,,,,,,,,1115098,2150083,JOSE ENRIQUE RODO
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1115099,2150084,BRIGADIER GENERAL MANUEL ORIBE
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,3 AÑOS,6,,,,,,,,,,,,1115100,2150085,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115101,2150086,EL ESPINILLAR
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115103,2150087,GRACIELA CASTELLINI DE FERRERE
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,4 AÑOS,3,,,,,,,,,,,,1115104,2150088,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,5 AÑOS,6,,,,,,,,,,,,1115105,2150089,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115106,2150090,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,1,6,,,,,,,,,,,,1115107,2150091,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,4,,,,,,,,,,,,1115108,2150092,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115109,2150093,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115111,2150095,
ESCUELAS COMUNES,DOBLE TURNO,NO,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1115112,2150096,REPUBLICA ARGENTINA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1115113,2150097,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115114,2150098,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115115,2150099,
ESCUELA ESPECIAL,ESPECIAL,NO,SORDOS,,,,,,,,,,,,,,1115116,2150100,PARA SORDOS Y ALTERACIONES DEL LENG
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,5 AÑOS,6,,,,,,,,,,,,1115117,2150101,
ESCUELAS COMUNES,MATUTINO,SÍ,APRENDER  H. DE PRÁCTICA,3 AÑOS,6,,,,,,,,,,,,1115119,2150008,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115120,2150103,
ESCUELAS COMUNES,MATUTINO,SÍ,HABILITADA DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1115121,2150002,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115124,2150104,JARDÌN 124
ESCUELA ESPECIAL,ESPECIAL,NO,TRASTORNOS GENERALIZADOS DE,,,,,,,,,,,,,,1115126,2150105,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1115127,2150106,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115130,2150108,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1115131,2150109,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115132,2150139,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115133,2150137,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115134,2150138,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN APRENDER,3 AÑOS,5 AÑOS,,,,,,,,,,,,1115135,2150142,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1115136,2150141,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,5 AÑOS,6,,,,,,,,,,,,1115137,2150140,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,5 AÑOS,6,,,,,,,,,,,,1116001,2160001,MARIA ESPINOLA ESPINOLA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116002,2160002,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1116005,2160005,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116006,2160006,
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116007,2160007,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,1,6,,,,,,,,,,,,1116008,2160008,
ESCUELAS COMUNES,VESPERTINO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116009,2160009,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1116010,2160010,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116011,2160011,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116012,2160012,RINCÓN DE LA TORRE
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116013,2160013,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,6,,,,,,,,,,,,1116014,2160014,PASO DE LAS PIEDRAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,5,,,,,,,,,,,,1116015,2160015,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1116016,2160016,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116017,2160017,ABNER PRADA
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,5 AÑOS,6,,,,,,,,,,,,1116018,2160018,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116019,2160019,NO TIENE
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1116020,2160020,RURAL DE PUNTAS DE CAGANCHA
ESCUELAS COMUNES,RURAL,SÍ,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1116021,2160021,
ESCUELAS COMUNES,MATUTINO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1116022,2160022,
